!OMP_NUM_THREADS key E v kr eta mu conf
2 1883 2.62978E+08 0.22048 0.90879 0.14297 8.61420 5.0E+5
2 1884 2.62978E+10 0.32048 0.07205 0.25408 14.06880 5.0E+5
2 1885 8.31611E+07 0.42048 0.21491 0.36519 19.52340 5.0E+5
2 1886 8.31611E+09 0.04048 0.35777 0.47630 24.97800 5.0E+5
2 1887 8.31611E+08 0.14048 0.50062 0.58741 30.43260 5.0E+5
2 1888 8.31611E+10 0.24048 0.64348 0.69852 35.88660 5.0E+5
2 1889 1.28068E+07 0.34048 0.78634 0.80963 41.34120 5.0E+5
2 1890 1.28068E+09 0.44048 0.92920 0.92074 46.79580 5.0E+5
2 1891 1.28068E+08 0.06048 0.09246 0.04420 52.25040 5.0E+5
2 1892 1.28068E+10 0.16048 0.23532 0.15531 57.70500 5.0E+5
2 1893 4.04986E+07 0.26048 0.37818 0.26642 3.65520 5.0E+5
2 1894 4.04986E+09 0.36048 0.52103 0.37753 9.10980 5.0E+5
2 1895 4.04986E+08 0.46048 0.66389 0.48865 14.56440 5.0E+5
2 1896 4.04986E+10 0.08048 0.80675 0.59976 20.01900 5.0E+5
2 1897 2.27740E+07 0.18048 0.94960 0.71087 25.47360 5.0E+5
2 1898 2.27740E+09 0.28048 0.11287 0.82198 30.92820 5.0E+5
2 1899 2.27740E+08 0.38048 0.25573 0.93309 36.38280 5.0E+5
2 1900 2.27740E+10 0.48048 0.39858 0.05655 41.83740 5.0E+5
2 1901 7.20178E+07 0.00448 0.54144 0.16766 47.29200 5.0E+5
2 1902 7.20178E+09 0.10448 0.68430 0.27877 52.74660 5.0E+5
2 1903 7.20178E+08 0.20448 0.82716 0.38988 58.20120 5.0E+5
2 1904 7.20178E+10 0.30448 0.97001 0.50099 4.15140 5.0E+5
2 1905 1.70781E+07 0.40448 0.13328 0.61210 9.60600 5.0E+5
2 1906 1.70781E+09 0.02448 0.27613 0.72321 15.06060 5.0E+5
2 1907 1.70781E+08 0.12448 0.41899 0.83432 20.51520 5.0E+5
2 1908 1.70781E+10 0.22448 0.56185 0.94544 25.96980 5.0E+5
2 1909 5.40057E+07 0.32448 0.70471 0.06889 31.42380 5.0E+5
2 1910 5.40057E+09 0.42448 0.84756 0.18000 36.87840 5.0E+5
2 1911 5.40057E+08 0.04448 0.99042 0.29111 42.33300 5.0E+5
2 1912 5.40057E+10 0.14448 0.01374 0.40223 47.78760 5.0E+5
2 1913 3.03697E+07 0.24448 0.15660 0.51334 53.24220 5.0E+5
2 1914 3.03697E+09 0.34448 0.29946 0.62445 58.69680 5.0E+5
2 1915 3.03697E+08 0.44448 0.44232 0.73556 4.64700 5.0E+5
2 1916 3.03697E+10 0.06448 0.58517 0.84667 10.10160 5.0E+5
2 1917 9.60373E+07 0.16448 0.72803 0.95778 15.55620 5.0E+5
2 1918 9.60373E+09 0.26448 0.87089 0.08124 21.01080 5.0E+5
2 1919 9.60373E+08 0.36448 0.03415 0.19235 26.46540 5.0E+5
2 1920 9.60373E+10 0.46448 0.17701 0.30346 31.92000 5.0E+5
2 1921 1.06974E+07 0.08448 0.31987 0.41457 37.37460 5.0E+5
2 1922 1.06974E+09 0.18448 0.46272 0.52568 42.82920 5.0E+5
2 1923 1.06974E+08 0.28448 0.60558 0.63679 48.28380 5.0E+5
2 1924 1.06974E+10 0.38448 0.74844 0.74790 53.73840 5.0E+5
2 1925 3.38283E+07 0.48448 0.89130 0.85902 59.19240 5.0E+5
2 1926 3.38283E+09 0.00848 0.05456 0.97013 5.14320 5.0E+5
2 1927 3.38283E+08 0.10848 0.19742 0.09358 10.59780 5.0E+5
2 1928 3.38283E+10 0.20848 0.34027 0.20469 16.05240 5.0E+5
2 1929 1.90230E+07 0.30848 0.48313 0.31581 21.50700 5.0E+5
2 1930 1.90230E+09 0.40848 0.62599 0.42692 26.96100 5.0E+5
2 1931 1.90230E+08 0.02848 0.76885 0.53803 32.41560 5.0E+5
2 1932 1.90230E+10 0.12848 0.91170 0.64914 37.87020 5.0E+5
2 1933 6.01561E+07 0.22848 0.07497 0.76025 43.32480 5.0E+5
2 1934 6.01561E+09 0.32848 0.21783 0.87136 48.77940 5.0E+5
2 1935 6.01561E+08 0.42848 0.36068 0.98247 54.23400 5.0E+5
2 1936 6.01561E+10 0.04848 0.50354 0.10593 59.68860 5.0E+5
2 1937 1.42653E+07 0.14848 0.64640 0.21704 0.22920 5.0E+5
2 1938 1.42653E+09 0.24848 0.78925 0.32815 5.68380 5.0E+5
2 1939 1.42653E+08 0.34848 0.93211 0.43926 11.13840 5.0E+5
2 1940 1.42653E+10 0.44848 0.09538 0.55037 16.59300 5.0E+5
2 1941 4.51107E+07 0.06848 0.23823 0.66148 22.04760 5.0E+5
2 1942 4.51107E+09 0.16848 0.38109 0.77260 27.50220 5.0E+5
2 1943 4.51107E+08 0.26848 0.52395 0.88371 32.95680 5.0E+5
2 1944 4.51107E+10 0.36848 0.66681 0.99482 38.41140 5.0E+5
2 1945 2.53676E+07 0.46848 0.80966 0.00854 43.86600 5.0E+5
2 1946 2.53676E+09 0.08848 0.95252 0.11965 49.32060 5.0E+5
2 1947 2.53676E+08 0.18848 0.11579 0.23076 54.77520 5.0E+5
2 1948 2.53676E+10 0.28848 0.25864 0.34187 0.72540 5.0E+5
2 1949 8.02195E+07 0.38848 0.40150 0.45298 6.18000 5.0E+5
2 1950 8.02195E+09 0.48848 0.54436 0.56409 11.63460 5.0E+5
2 1951 8.02195E+08 0.01248 0.68721 0.67520 17.08920 5.0E+5
2 1952 8.02195E+10 0.11248 0.83007 0.78631 22.54380 5.0E+5
2 1953 1.23538E+07 0.21248 0.97293 0.89742 27.99780 5.0E+5
2 1954 1.23538E+09 0.31248 0.13619 0.02088 33.45240 5.0E+5
2 1955 1.23538E+08 0.41248 0.27905 0.13199 38.90700 5.0E+5
2 1956 1.23538E+10 0.03248 0.42191 0.24310 44.36160 5.0E+5
2 1957 3.90661E+07 0.13248 0.56476 0.35421 49.81620 5.0E+5
2 1958 3.90661E+09 0.23248 0.70762 0.46533 55.27080 5.0E+5
2 1959 3.90661E+08 0.33248 0.85048 0.57644 1.22100 5.0E+5
2 1960 3.90661E+10 0.43248 0.99334 0.68755 6.67560 5.0E+5
2 1961 2.19685E+07 0.05248 0.01666 0.79866 12.13020 5.0E+5
2 1962 2.19685E+09 0.15248 0.15952 0.90977 17.58480 5.0E+5
2 1963 2.19685E+08 0.25248 0.30237 0.03323 23.03940 5.0E+5
2 1964 2.19685E+10 0.35248 0.44523 0.14434 28.49400 5.0E+5
2 1965 6.94704E+07 0.45248 0.58809 0.25545 33.94860 5.0E+5
2 1966 6.94704E+09 0.07248 0.73095 0.36656 39.40320 5.0E+5
2 1967 6.94704E+08 0.17248 0.87380 0.47767 44.85780 5.0E+5
2 1968 6.94704E+10 0.27248 0.03707 0.58878 50.31240 5.0E+5
2 1969 1.64740E+07 0.37248 0.17993 0.69989 55.76640 5.0E+5
2 1970 1.64740E+09 0.47248 0.32278 0.81100 1.71720 5.0E+5
2 1971 1.64740E+08 0.09248 0.46564 0.92212 7.17180 5.0E+5
2 1972 1.64740E+10 0.19248 0.60850 0.04557 12.62640 5.0E+5
2 1973 5.20955E+07 0.29248 0.75135 0.15668 18.08100 5.0E+5
2 1974 5.20955E+09 0.39248 0.89421 0.26779 23.53500 5.0E+5
2 1975 5.20955E+08 0.49248 0.05748 0.37891 28.98960 5.0E+5
2 1976 5.20955E+10 0.01648 0.20033 0.49002 34.44420 5.0E+5
2 1977 2.92954E+07 0.11648 0.34319 0.60113 39.89880 5.0E+5
2 1978 2.92954E+09 0.21648 0.48605 0.71224 45.35340 5.0E+5
2 1979 2.92954E+08 0.31648 0.62890 0.82335 50.80800 5.0E+5
2 1980 2.92954E+10 0.41648 0.77176 0.93446 56.26260 5.0E+5
2 1981 9.26403E+07 0.03648 0.91462 0.05792 2.21280 5.0E+5
2 1982 9.26403E+09 0.13648 0.07788 0.16903 7.66740 5.0E+5
2 1983 9.26403E+08 0.23648 0.22074 0.28014 13.12200 5.0E+5
2 1984 9.26403E+10 0.33648 0.36360 0.39125 18.57660 5.0E+5
2 1985 1.14964E+07 0.43648 0.50646 0.50236 24.03120 5.0E+5
2 1986 1.14964E+09 0.05648 0.64931 0.61347 29.48580 5.0E+5
2 1987 1.14964E+08 0.15648 0.79217 0.72458 34.94040 5.0E+5
2 1988 1.14964E+10 0.25648 0.93503 0.83570 40.39500 5.0E+5
2 1989 3.63547E+07 0.35648 0.09829 0.94681 45.84960 5.0E+5
2 1990 3.63547E+09 0.45648 0.24115 0.07026 51.30360 5.0E+5
2 1991 3.63547E+08 0.07648 0.38401 0.18137 56.75820 5.0E+5
2 1992 3.63547E+10 0.17648 0.52686 0.29249 2.70900 5.0E+5
2 1993 2.04437E+07 0.27648 0.66972 0.40360 8.16360 5.0E+5
2 1994 2.04437E+09 0.37648 0.81258 0.51471 13.61820 5.0E+5
2 1995 2.04437E+08 0.47648 0.95544 0.62582 19.07220 5.0E+5
2 1996 2.04437E+10 0.09648 0.11870 0.73693 24.52680 5.0E+5
2 1997 6.46487E+07 0.19648 0.26156 0.84804 29.98140 5.0E+5
2 1998 6.46487E+09 0.29648 0.40441 0.95915 35.43600 5.0E+5
2 1999 6.46487E+08 0.39648 0.54727 0.08261 40.89060 5.0E+5
2 2000 6.46487E+10 0.49648 0.69013 0.19372 46.34520 5.0E+5
2 1 1.00000E+07 0.00000 0.00000 0.00000 0.00000 1.0E+6
2 2 1.00000E+09 0.10000 0.14286 0.11111 5.45460 1.0E+6
2 3 1.00000E+08 0.20000 0.28571 0.22222 10.90920 1.0E+6
2 4 1.00000E+10 0.30000 0.42857 0.33333 16.36380 1.0E+6
2 5 3.16228E+07 0.40000 0.57143 0.44444 21.81840 1.0E+6
2 6 3.16228E+09 0.02000 0.71429 0.55556 27.27300 1.0E+6
2 7 3.16228E+08 0.12000 0.85714 0.66667 32.72700 1.0E+6
2 8 3.16228E+10 0.22000 0.02041 0.77778 38.18160 1.0E+6
2 9 1.77828E+07 0.32000 0.16327 0.88889 43.63620 1.0E+6
2 10 1.77828E+09 0.42000 0.30612 0.01235 49.09080 1.0E+6
2 11 1.77828E+08 0.04000 0.44898 0.12346 54.54540 1.0E+6
2 12 1.77828E+10 0.14000 0.59184 0.23457 0.49560 1.0E+6
2 13 5.62341E+07 0.24000 0.73469 0.34568 5.95020 1.0E+6
2 14 5.62341E+09 0.34000 0.87755 0.45679 11.40480 1.0E+6
2 15 5.62341E+08 0.44000 0.04082 0.56790 16.85940 1.0E+6
2 16 5.62341E+10 0.06000 0.18367 0.67901 22.31400 1.0E+6
2 17 1.33352E+07 0.16000 0.32653 0.79012 27.76860 1.0E+6
2 18 1.33352E+09 0.26000 0.46939 0.90123 33.22320 1.0E+6
2 19 1.33352E+08 0.36000 0.61224 0.02469 38.67780 1.0E+6
2 20 1.33352E+10 0.46000 0.75510 0.13580 44.13240 1.0E+6
2 21 4.21697E+07 0.08000 0.89796 0.24691 49.58700 1.0E+6
2 22 4.21697E+09 0.18000 0.06122 0.35802 55.04160 1.0E+6
2 23 4.21697E+08 0.28000 0.20408 0.46914 0.99180 1.0E+6
2 24 4.21697E+10 0.38000 0.34694 0.58025 6.44640 1.0E+6
2 25 2.37137E+07 0.48000 0.48980 0.69136 11.90100 1.0E+6
2 26 2.37137E+09 0.00400 0.63265 0.80247 17.35560 1.0E+6
2 27 2.37137E+08 0.10400 0.77551 0.91358 22.81020 1.0E+6
2 28 2.37137E+10 0.20400 0.91837 0.03704 28.26420 1.0E+6
2 29 7.49894E+07 0.30400 0.08163 0.14815 33.71880 1.0E+6
2 30 7.49894E+09 0.40400 0.22449 0.25926 39.17340 1.0E+6
2 31 7.49894E+08 0.02400 0.36735 0.37037 44.62800 1.0E+6
2 32 7.49894E+10 0.12400 0.51020 0.48148 50.08260 1.0E+6
2 33 1.15473E+07 0.22400 0.65306 0.59259 55.53720 1.0E+6
2 34 1.15473E+09 0.32400 0.79592 0.70370 1.48740 1.0E+6
2 35 1.15473E+08 0.42400 0.93878 0.81481 6.94200 1.0E+6
2 36 1.15473E+10 0.04400 0.10204 0.92593 12.39660 1.0E+6
2 37 3.65157E+07 0.14400 0.24490 0.04938 17.85120 1.0E+6
2 38 3.65157E+09 0.24400 0.38776 0.16049 23.30580 1.0E+6
2 39 3.65157E+08 0.34400 0.53061 0.27160 28.76040 1.0E+6
2 40 3.65157E+10 0.44400 0.67347 0.38272 34.21500 1.0E+6
2 41 2.05343E+07 0.06400 0.81633 0.49383 39.66960 1.0E+6
2 42 2.05343E+09 0.16400 0.95918 0.60494 45.12420 1.0E+6
2 43 2.05343E+08 0.26400 0.12245 0.71605 50.57880 1.0E+6
2 44 2.05343E+10 0.36400 0.26531 0.82716 56.03280 1.0E+6
2 45 6.49352E+07 0.46400 0.40816 0.93827 1.98360 1.0E+6
2 46 6.49352E+09 0.08400 0.55102 0.06173 7.43820 1.0E+6
2 47 6.49352E+08 0.18400 0.69388 0.17284 12.89280 1.0E+6
2 48 6.49352E+10 0.28400 0.83673 0.28395 18.34740 1.0E+6
2 49 1.54000E+07 0.38400 0.97959 0.39506 23.80140 1.0E+6
2 50 1.54000E+09 0.48400 0.00292 0.50617 29.25600 1.0E+6
2 51 1.54000E+08 0.00800 0.14577 0.61728 34.71060 1.0E+6
2 52 1.54000E+10 0.10800 0.28863 0.72840 40.16520 1.0E+6
2 53 4.86990E+07 0.20800 0.43149 0.83951 45.61980 1.0E+6
2 54 4.86990E+09 0.30800 0.57434 0.95062 51.07440 1.0E+6
2 55 4.86990E+08 0.40800 0.71720 0.07407 56.52900 1.0E+6
2 56 4.86990E+10 0.02800 0.86006 0.18519 2.47920 1.0E+6
2 57 2.73855E+07 0.12800 0.02332 0.29630 7.93380 1.0E+6
2 58 2.73855E+09 0.22800 0.16618 0.40741 13.38840 1.0E+6
2 59 2.73855E+08 0.32800 0.30904 0.51852 18.84300 1.0E+6
2 60 2.73855E+10 0.42800 0.45190 0.62963 24.29760 1.0E+6
2 61 8.66004E+07 0.04800 0.59475 0.74074 29.75220 1.0E+6
2 62 8.66004E+09 0.14800 0.73761 0.85185 35.20680 1.0E+6
2 63 8.66004E+08 0.24800 0.88047 0.96296 40.66140 1.0E+6
2 64 8.66004E+10 0.34800 0.04373 0.08642 46.11600 1.0E+6
2 65 1.07458E+07 0.44800 0.18659 0.19753 51.57000 1.0E+6
2 66 1.07458E+09 0.06800 0.32945 0.30864 57.02460 1.0E+6
2 67 1.07458E+08 0.16800 0.47230 0.41975 2.97540 1.0E+6
2 68 1.07458E+10 0.26800 0.61516 0.53086 8.43000 1.0E+6
2 69 3.39813E+07 0.36800 0.75802 0.64198 13.88400 1.0E+6
2 70 3.39813E+09 0.46800 0.90087 0.75309 19.33860 1.0E+6
2 71 3.39813E+08 0.08800 0.06414 0.86420 24.79320 1.0E+6
2 72 3.39813E+10 0.18800 0.20700 0.97531 30.24780 1.0E+6
2 73 1.91091E+07 0.28800 0.34985 0.09877 35.70240 1.0E+6
2 74 1.91091E+09 0.38800 0.49271 0.20988 41.15700 1.0E+6
2 75 1.91091E+08 0.48800 0.63557 0.32099 46.61160 1.0E+6
2 76 1.91091E+10 0.01200 0.77843 0.43210 52.06620 1.0E+6
2 77 6.04282E+07 0.11200 0.92128 0.54321 57.52080 1.0E+6
2 78 6.04282E+09 0.21200 0.08455 0.65432 3.47100 1.0E+6
2 79 6.04282E+08 0.31200 0.22741 0.76543 8.92560 1.0E+6
2 80 6.04282E+10 0.41200 0.37026 0.87654 14.38020 1.0E+6
2 81 1.43298E+07 0.03200 0.51312 0.98765 19.83480 1.0E+6
2 82 1.43298E+09 0.13200 0.65598 0.00137 25.28940 1.0E+6
2 83 1.43298E+08 0.23200 0.79883 0.11248 30.74400 1.0E+6
2 84 1.43298E+10 0.33200 0.94169 0.22359 36.19860 1.0E+6
2 85 4.53148E+07 0.43200 0.10496 0.33471 41.65260 1.0E+6
2 86 4.53148E+09 0.05200 0.24781 0.44582 47.10720 1.0E+6
2 87 4.53148E+08 0.15200 0.39067 0.55693 52.56180 1.0E+6
2 88 4.53148E+10 0.25200 0.53353 0.66804 58.01640 1.0E+6
2 89 2.54824E+07 0.35200 0.67638 0.77915 3.96720 1.0E+6
2 90 2.54824E+09 0.45200 0.81924 0.89026 9.42120 1.0E+6
2 91 2.54824E+08 0.07200 0.96210 0.01372 14.87580 1.0E+6
2 92 2.54824E+10 0.17200 0.12536 0.12483 20.33040 1.0E+6
2 93 8.05824E+07 0.27200 0.26822 0.23594 25.78500 1.0E+6
2 94 8.05824E+09 0.37200 0.41108 0.34705 31.23960 1.0E+6
2 95 8.05824E+08 0.47200 0.55394 0.45816 36.69420 1.0E+6
2 96 8.05824E+10 0.09200 0.69679 0.56927 42.14880 1.0E+6
2 97 1.24097E+07 0.19200 0.83965 0.68038 47.60340 1.0E+6
2 98 1.24097E+09 0.29200 0.98251 0.79150 53.05800 1.0E+6
2 99 1.24097E+08 0.39200 0.00583 0.90261 58.51260 1.0E+6
2 100 1.24097E+10 0.49200 0.14869 0.02606 4.46280 1.0E+6
2 101 3.92428E+07 0.01600 0.29155 0.13717 9.91740 1.0E+6
2 102 3.92428E+09 0.11600 0.43440 0.24829 15.37200 1.0E+6
2 103 3.92428E+08 0.21600 0.57726 0.35940 20.82660 1.0E+6
2 104 3.92428E+10 0.31600 0.72012 0.47051 26.28120 1.0E+6
2 105 2.20678E+07 0.41600 0.86297 0.58162 31.73580 1.0E+6
2 106 2.20678E+09 0.03600 0.02624 0.69273 37.18980 1.0E+6
2 107 2.20678E+08 0.13600 0.16910 0.80384 42.64440 1.0E+6
2 108 2.20678E+10 0.23600 0.31195 0.91495 48.09900 1.0E+6
2 109 6.97847E+07 0.33600 0.45481 0.03841 53.55360 1.0E+6
2 110 6.97847E+09 0.43600 0.59767 0.14952 59.00820 1.0E+6
2 111 6.97847E+08 0.05600 0.74052 0.26063 4.95840 1.0E+6
2 112 6.97847E+10 0.15600 0.88338 0.37174 10.41300 1.0E+6
2 113 1.65486E+07 0.25600 0.04665 0.48285 15.86760 1.0E+6
2 114 1.65486E+09 0.35600 0.18950 0.59396 21.32220 1.0E+6
2 115 1.65486E+08 0.45600 0.33236 0.70508 26.77680 1.0E+6
2 116 1.65486E+10 0.07600 0.47522 0.81619 32.23140 1.0E+6
2 117 5.23311E+07 0.17600 0.61808 0.92730 37.68600 1.0E+6
2 118 5.23311E+09 0.27600 0.76093 0.05075 43.14060 1.0E+6
2 119 5.23311E+08 0.37600 0.90379 0.16187 48.59520 1.0E+6
2 120 5.23311E+10 0.47600 0.06706 0.27298 54.04980 1.0E+6
2 121 2.94279E+07 0.09600 0.20991 0.38409 59.50440 1.0E+6
2 122 2.94279E+09 0.19600 0.35277 0.49520 0.04500 1.0E+6
2 123 2.94279E+08 0.29600 0.49563 0.60631 5.49960 1.0E+6
2 124 2.94279E+10 0.39600 0.63848 0.71742 10.95420 1.0E+6
2 125 9.30593E+07 0.49600 0.78134 0.82853 16.40880 1.0E+6
2 126 9.30593E+09 0.00080 0.92420 0.93964 21.86340 1.0E+6
2 127 9.30593E+08 0.10080 0.08746 0.06310 27.31800 1.0E+6
2 128 9.30593E+10 0.20080 0.23032 0.17421 32.77260 1.0E+6
2 129 1.03667E+07 0.30080 0.37318 0.28532 38.22660 1.0E+6
2 130 1.03667E+09 0.40080 0.51603 0.39643 43.68120 1.0E+6
2 131 1.03667E+08 0.02080 0.65889 0.50754 49.13580 1.0E+6
2 132 1.03667E+10 0.12080 0.80175 0.61866 54.59040 1.0E+6
2 133 3.27823E+07 0.22080 0.94461 0.72977 0.54120 1.0E+6
2 134 3.27823E+09 0.32080 0.10787 0.84088 5.99520 1.0E+6
2 135 3.27823E+08 0.42080 0.25073 0.95199 11.44980 1.0E+6
2 136 3.27823E+10 0.04080 0.39359 0.07545 16.90440 1.0E+6
2 137 1.84349E+07 0.14080 0.53644 0.18656 22.35900 1.0E+6
2 138 1.84349E+09 0.24080 0.67930 0.29767 27.81360 1.0E+6
2 139 1.84349E+08 0.34080 0.82216 0.40878 33.26820 1.0E+6
2 140 1.84349E+10 0.44080 0.96501 0.51989 38.72280 1.0E+6
2 141 5.82962E+07 0.06080 0.12828 0.63100 44.17740 1.0E+6
2 142 5.82962E+09 0.16080 0.27114 0.74211 49.63200 1.0E+6
2 143 5.82962E+08 0.26080 0.41399 0.85322 55.08660 1.0E+6
2 144 5.82962E+10 0.36080 0.55685 0.96433 1.03680 1.0E+6
2 145 1.38242E+07 0.46080 0.69971 0.08779 6.49140 1.0E+6
2 146 1.38242E+09 0.08080 0.84257 0.19890 11.94600 1.0E+6
2 147 1.38242E+08 0.18080 0.98542 0.31001 17.40060 1.0E+6
2 148 1.38242E+10 0.28080 0.00875 0.42112 22.85520 1.0E+6
2 149 4.37160E+07 0.38080 0.15160 0.53224 28.30980 1.0E+6
2 150 4.37160E+09 0.48080 0.29446 0.64335 33.76380 1.0E+6
2 151 4.37160E+08 0.00480 0.43732 0.75446 39.21840 1.0E+6
2 152 4.37160E+10 0.10480 0.58017 0.86557 44.67300 1.0E+6
2 153 2.45833E+07 0.20480 0.72303 0.97668 50.12760 1.0E+6
2 154 2.45833E+09 0.30480 0.86589 0.10014 55.58220 1.0E+6
2 155 2.45833E+08 0.40480 0.02915 0.21125 1.53240 1.0E+6
2 156 2.45833E+10 0.02480 0.17201 0.32236 6.98700 1.0E+6
2 157 7.77392E+07 0.12480 0.31487 0.43347 12.44160 1.0E+6
2 158 7.77392E+09 0.22480 0.45773 0.54458 17.89620 1.0E+6
2 159 7.77392E+08 0.32480 0.60058 0.65569 23.35080 1.0E+6
2 160 7.77392E+10 0.42480 0.74344 0.76680 28.80540 1.0E+6
2 161 1.19707E+07 0.04480 0.88630 0.87791 34.26000 1.0E+6
2 162 1.19707E+09 0.14480 0.04956 0.98903 39.71460 1.0E+6
2 163 1.19707E+08 0.24480 0.19242 0.00274 45.16920 1.0E+6
2 164 1.19707E+10 0.34480 0.33528 0.11385 50.62380 1.0E+6
2 165 3.78547E+07 0.44480 0.47813 0.22497 56.07840 1.0E+6
2 166 3.78547E+09 0.06480 0.62099 0.33608 2.02860 1.0E+6
2 167 3.78547E+08 0.16480 0.76385 0.44719 7.48320 1.0E+6
2 168 3.78547E+10 0.26480 0.90671 0.55830 12.93780 1.0E+6
2 169 2.12873E+07 0.36480 0.06997 0.66941 18.39240 1.0E+6
2 170 2.12873E+09 0.46480 0.21283 0.78052 23.84700 1.0E+6
2 171 2.12873E+08 0.08480 0.35569 0.89163 29.30100 1.0E+6
2 172 2.12873E+10 0.18480 0.49854 0.01509 34.75560 1.0E+6
2 173 6.73163E+07 0.28480 0.64140 0.12620 40.21020 1.0E+6
2 174 6.73163E+09 0.38480 0.78426 0.23731 45.66480 1.0E+6
2 175 6.73163E+08 0.48480 0.92711 0.34842 51.11940 1.0E+6
2 176 6.73163E+10 0.00880 0.09038 0.45953 56.57400 1.0E+6
2 177 1.59632E+07 0.10880 0.23324 0.57064 2.52420 1.0E+6
2 178 1.59632E+09 0.20880 0.37609 0.68176 7.97880 1.0E+6
2 179 1.59632E+08 0.30880 0.51895 0.79287 13.43340 1.0E+6
2 180 1.59632E+10 0.40880 0.66181 0.90398 18.88800 1.0E+6
2 181 5.04801E+07 0.02880 0.80466 0.02743 24.34260 1.0E+6
2 182 5.04801E+09 0.12880 0.94752 0.13855 29.79720 1.0E+6
2 183 5.04801E+08 0.22880 0.11079 0.24966 35.25180 1.0E+6
2 184 5.04801E+10 0.32880 0.25364 0.36077 40.70640 1.0E+6
2 185 2.83870E+07 0.42880 0.39650 0.47188 46.16100 1.0E+6
2 186 2.83870E+09 0.04880 0.53936 0.58299 51.61560 1.0E+6
2 187 2.83870E+08 0.14880 0.68222 0.69410 57.06960 1.0E+6
2 188 2.83870E+10 0.24880 0.82507 0.80521 3.02040 1.0E+6
2 189 8.97677E+07 0.34880 0.96793 0.91632 8.47500 1.0E+6
2 190 8.97677E+09 0.44880 0.13120 0.03978 13.92960 1.0E+6
2 191 8.97677E+08 0.06880 0.27405 0.15089 19.38420 1.0E+6
2 192 8.97677E+10 0.16880 0.41691 0.26200 24.83820 1.0E+6
2 193 1.11399E+07 0.26880 0.55977 0.37311 30.29280 1.0E+6
2 194 1.11399E+09 0.36880 0.70262 0.48422 35.74740 1.0E+6
2 195 1.11399E+08 0.46880 0.84548 0.59534 41.20200 1.0E+6
2 196 1.11399E+10 0.08880 0.98834 0.70645 46.65660 1.0E+6
2 197 3.52274E+07 0.18880 0.01166 0.81756 52.11120 1.0E+6
2 198 3.52274E+09 0.28880 0.15452 0.92867 57.56580 1.0E+6
2 199 3.52274E+08 0.38880 0.29738 0.05213 3.51600 1.0E+6
2 200 3.52274E+10 0.48880 0.44023 0.16324 8.97060 1.0E+6
2 201 1.98098E+07 0.01280 0.58309 0.27435 14.42520 1.0E+6
2 202 1.98098E+09 0.11280 0.72595 0.38546 19.87980 1.0E+6
2 203 1.98098E+08 0.21280 0.86880 0.49657 25.33440 1.0E+6
2 204 1.98098E+10 0.31280 0.03207 0.60768 30.78900 1.0E+6
2 205 6.26441E+07 0.41280 0.17493 0.71879 36.24360 1.0E+6
2 206 6.26441E+09 0.03280 0.31778 0.82990 41.69820 1.0E+6
2 207 6.26441E+08 0.13280 0.46064 0.94102 47.15280 1.0E+6
2 208 6.26441E+10 0.23280 0.60350 0.06447 52.60680 1.0E+6
2 209 1.48553E+07 0.33280 0.74636 0.17558 58.06140 1.0E+6
2 210 1.48553E+09 0.43280 0.88921 0.28669 4.01220 1.0E+6
2 211 1.48553E+08 0.05280 0.05248 0.39781 9.46680 1.0E+6
2 212 1.48553E+10 0.15280 0.19534 0.50892 14.92140 1.0E+6
2 213 4.69764E+07 0.25280 0.33819 0.62003 20.37540 1.0E+6
2 214 4.69764E+09 0.35280 0.48105 0.73114 25.83000 1.0E+6
2 215 4.69764E+08 0.45280 0.62391 0.84225 31.28460 1.0E+6
2 216 4.69764E+10 0.07280 0.76676 0.95336 36.73920 1.0E+6
2 217 2.64168E+07 0.17280 0.90962 0.07682 42.19380 1.0E+6
2 218 2.64168E+09 0.27280 0.07289 0.18793 47.64840 1.0E+6
2 219 2.64168E+08 0.37280 0.21574 0.29904 53.10300 1.0E+6
2 220 2.64168E+10 0.47280 0.35860 0.41015 58.55760 1.0E+6
2 221 8.35372E+07 0.09280 0.50146 0.52126 4.50780 1.0E+6
2 222 8.35372E+09 0.19280 0.64431 0.63237 9.96240 1.0E+6
2 223 8.35372E+08 0.29280 0.78717 0.74348 15.41700 1.0E+6
2 224 8.35372E+10 0.39280 0.93003 0.85460 20.87160 1.0E+6
2 225 1.28635E+07 0.49280 0.09329 0.96571 26.32620 1.0E+6
2 226 1.28635E+09 0.01680 0.23615 0.08916 31.78080 1.0E+6
2 227 1.28635E+08 0.11680 0.37901 0.20027 37.23540 1.0E+6
2 228 1.28635E+10 0.21680 0.52187 0.31139 42.69000 1.0E+6
2 229 4.06780E+07 0.31680 0.66472 0.42250 48.14400 1.0E+6
2 230 4.06780E+09 0.41680 0.80758 0.53361 53.59860 1.0E+6
2 231 4.06780E+08 0.03680 0.95044 0.64472 59.05320 1.0E+6
2 232 4.06780E+10 0.13680 0.11370 0.75583 5.00400 1.0E+6
2 233 2.28749E+07 0.23680 0.25656 0.86694 10.45860 1.0E+6
2 234 2.28749E+09 0.33680 0.39942 0.97805 15.91260 1.0E+6
2 235 2.28749E+08 0.43680 0.54227 0.10151 21.36720 1.0E+6
2 236 2.28749E+10 0.05680 0.68513 0.21262 26.82180 1.0E+6
2 237 7.23369E+07 0.15680 0.82799 0.32373 32.27640 1.0E+6
